"codigo";"instituicao";"municipio";"uf"
"001425";"FACULDADE EVOLUTIVO (FACE)";"Fortaleza";"CE"
"002098";"FACULDADE EXCELÊNCIA (FAEX)";"Maranguape";"CE"
"001537";"FACULDADE EXPONENCIAL (FIE)";"Chapecó";"SC"
"000269";"FACULDADE FACCAT (FACCAT)";"Tupã";"SP"
"013856";"FACULDADE FACCENTRO";"Porto Alegre";"RS"
"005124";"FACULDADE FACMIL";"São José do Rio Preto";"SP"
"013486";"FACULDADE FACTUM (Factum)";"Porto Alegre";"RS"
"017688";"FACULDADE FADAM (FADAM)";"Maracanaú";"CE"
"019793";"FACULDADE FADAM DE MARACANAÚ (FADAM)";"Maracanaú";"CE"
"021213";"Faculdade FAE Araucária (FAE)";"Araucária";"PR"
"002784";"FACULDADE FAE BLUMENAU";"Blumenau";"SC"
"002206";"FACULDADE FAE SÃO JOSÉ DOS PINHAIS";"São José dos Pinhais";"PR"
"003538";"FACULDADE FAE SÉVIGNÉ PORTO ALEGRE (FAE SÉVIGNÉ)";"Porto Alegre";"RS"
"014869";"Faculdade Faipe";"Cuiabá";"MT"
"018952";"Faculdade FAMART";"Itaúna";"MG"
"004901";"FACULDADE FASIPE (FASIPE)";"Sinop";"MT"
"018073";"Faculdade Fasipe Cuiabá (FFC)";"Cuiabá";"MT"
"018114";"Faculdade Fasipe Mato Grosso (FFMT)";"Cuiabá";"MT"
"018696";"Faculdade Febracis";"Campinas";"SP"
"014738";"FACULDADE FELUMA - SAÚDE, TECNOLOGIA E CIÊNCIA (Feluma)";"Lagoa Santa";"MG"
"000909";"Faculdade Fernanda Bicchieri";"Belford Roxo";"RJ"
"001806";"FACULDADE FERNÃO DIAS (FAFE)";"Osasco";"SP"
"001520";"FACULDADE FIA DE ADMINISTRAÇÃO E NEGÓCIOS (FFIA)";"São Paulo";"SP"
"002301";"FACULDADE FIDELIS (FF)";"Curitiba";"PR"
"002042";"FACULDADE FIGUEIREDO COSTA - FIC";"Maceió";"AL"
"003667";"FACULDADE FILADÉLFIA (FAFIL)";"Ribeirão Preto";"SP"
"013873";"FACULDADE FINOM DE PATOS DE MINAS (FINOM)";"Patos de Minas";"MG"
"015401";"Faculdade FIPECAFI (FIPECAFI)";"São Paulo";"SP"
"001541";"FACULDADE FLAMINGO";"São Paulo";"SP"
"001213";"FACULDADE FLEMING (SEF)";"Campinas";"SP"
"021577";"Faculdade Focus (Focus)";"Cascavel";"PR"
"005277";"FACULDADE FORTIUM";"Brasília";"DF"
"011895";"FACULDADE FORTIUM DE TAGUATINGA";"Brasília";"DF"
"001739";"FACULDADE FORTIUM SÃO SEBASTIÃO";"Brasília";"DF"
"002165";"FACULDADE FOZ DO IGUAÇU (FAFIG)";"Foz do Iguaçu";"PR"
"000160";"FACULDADE FRASSINETTI DO RECIFE (FAFIRE)";"Recife";"PE"
"021540";"FACULDADE FREIRE DE ENSINO (FFE)";"Francisco Morato";"SP"
"018407";"FACULDADE FRONTEIRA (FECAF)";"Taboão da Serra";"SP"
"002397";"FACULDADE FUCAPE (FUCAPE)";"Vitória";"ES"
"002443";"FACULDADE FUNORTE DE JANAÚBA";"Janaúba";"MG"
"004597";"FACULDADE FUTURA";"Votuporanga";"SP"
"017662";"Faculdade Galileu (FG)";"Botucatu";"SP"
"001141";"FACULDADE GAMA E SOUZA (FGS)";"Rio de Janeiro";"RJ"
"018338";"Faculdade Gamaliel (FAGAMA)";"Niquelândia";"GO"
"001732";"FACULDADE GENNARI E PEARTREE (FGP)";"Pederneiras";"SP"
"002308";"FACULDADE GEREMÁRIO DANTAS (SFNSC)";"Rio de Janeiro";"RJ"
"017326";"FACULDADE GIANNA BERETTA";"São Luís";"MA"
"016194";"Faculdade Gran Tietê (FGT)";"Barra Bonita";"SP"
"002173";"FACULDADE GUAIANÁS (FAG)";"São Paulo";"SP"
"003797";"FACULDADE GUAIRACÁ (FAG)";"Guarapuava";"PR"
"021992";"Faculdade Guairacá de Prudentópolis (FGP)";"Prudentópolis";"PR"
"003363";"FACULDADE GUARAÍ (FAG)";"Guaraí";"TO"
"005518";"FACULDADE GUARAPUAVA (FG)";"Guarapuava";"PR"
"005318";"FACULDADE GUILHERME GUIMBALA (FGG)";"Joinville";"SC"
"001639";"FACULDADE HÉLIO ROCHA (FHR)";"Salvador";"BA"
"004534";"FACULDADE HERRERO (FATEC)";"Curitiba";"PR"
"014882";"FACULDADE HORIZONTE (FACHORIZONTE)";"Brasília";"DF"
"001780";"FACULDADE HORIZONTINA (FAHOR)";"Horizontina";"RS"
"018257";"FACULDADE HORUS SÄO MIGUEL (FSJ)";"São Miguel do Oeste";"SC"
"020685";"FACULDADE HOSPITAL SÃO PAULO DE MURIAÉ (FAMEHSP)";"Muriaé";"MG"
"017587";"Faculdade Humboldt (FH)";"São Paulo";"SP"
"021431";"Faculdade IBECO (IBECO)";"São Paulo";"SP"
"017889";"FACULDADE IBG (IBG)";"Rondonópolis";"MT"
"003768";"Faculdade IBGEN";"Porto Alegre";"RS"
"001484";"FACULDADE IBMEC (IBMEC)";"Belo Horizonte";"MG"
"012803";"FACULDADE IBMEC DISTRITO FEDERAL (IBMEC/DF)";"Brasília";"DF"
"021438";"Faculdade Ibmec São Paulo (IBMEC/SP)";"São Paulo";"SP"
"004773";"FACULDADE IBS (IBS)";"Belo Horizonte";"MG"
"004068";"FACULDADE ICESP (ICESP)";"Brasília";"DF"
"003610";"Faculdade ICESP de Brasília";"Brasília";"DF"
"018009";"Faculdade ICG";"Goiânia";"GO"
"019196";"Faculdade IDD (IDD)";"Curitiba";"PR"
"018450";"FACULDADE IDEAL DE ALTO HORIZONTE (UnIDEAL)";"Alto Horizonte";"GO"
"003854";"FACULDADE IDEAL DE BRASÍLIA (IDEAL)";"Brasília";"DF"
"001993";"FACULDADE IDEAL DE PATOS (FACIPA)";"Patos de Minas";"MG"
"001423";"FACULDADE IDEAL WYDEN (FACI WYDEN)";"Belém";"PA"
"013359";"FACULDADE IDEAU DE BAGÉ (IDEAU)";"Bagé";"RS"
"004632";"FACULDADE IDEAU DE CAXIAS DO SUL (IDEAU)";"Caxias do Sul";"RS"
"003339";"FACULDADE IDEAU DE GETÚLIO VARGAS (IDEAU)";"Getúlio Vargas";"RS"
"004633";"Faculdade IDEAU de Passo Fundo (IDEAU)";"Passo Fundo";"RS"
"017382";"Faculdade Ietec (Ietec)";"Belo Horizonte";"MG"
"018046";"FACULDADE ILAPEO (ILAPEO)";"Curitiba";"PR"
"002723";"FACULDADE IMACULADA CONCEIÇÃO DO RECIFE (UBEC)";"Recife";"PE"
"018637";"Faculdade ImesMercosur (ImesMercosur)";"Governador Valadares";"MG"
"012817";"FACULDADE IMESP MONITOR (IMESP)";"São Paulo";"SP"
"005387";"FACULDADE IMPACTA DE TECNOLOGIA (FIT)";"São Paulo";"SP"
"001758";"FACULDADE INDEPENDENTE DO NORDESTE (FAINOR)";"Vitória da Conquista";"BA"
"003443";"FACULDADE INEDI (CESUCA)";"Cachoeirinha";"RS"
"002688";"FACULDADE INESP - INSTITUTO NACIONAL DE ENSINO E PESQUISA (INESP)";"Jacareí";"SP"
"004629";"Faculdade Innovare (FACINN)";"São Paulo";"SP"
"018370";"FACULDADE INOVA (INOVA)";"Palmas";"PR"
"020096";"Faculdade INPG de Blumenau (FACINPG)";"Blumenau";"SC"
"003986";"FACULDADE INSTITUTO SUPERIOR DE EDUCAÇÃO DO PARANÁ - FAINSEP (FAINSEP)";"Maringá";"PR"
"020098";"Faculdade Integração (FI)";"São Paulo";"SP"
"002426";"FACULDADE INTEGRADA BRASIL AMAZONIA - FIBRA (FIBRA)";"Belém";"PA"
"014901";"FACULDADE INTEGRADA CARAJÁS (FIC)";"Redenção";"PA"
"021877";"FACULDADE INTEGRADA DA AMAZÔNIA (FINAMA)";"Belém";"PA"
"001658";"FACULDADE INTEGRADA DA GRANDE FORTALEZA (FGF)";"Fortaleza";"CE"
"004922";"FACULDADE INTEGRADA DAS CATARATAS";"Foz do Iguaçu";"PR"
"017322";"Faculdade Integrada de Araguatins (FAIARA)";"Araguatins";"TO"
"018152";"FACULDADE INTEGRADA DE ARAPONGAS (INTEGRADA)";"Arapongas";"PR"
"019050";"FACULDADE INTEGRADA DE CARIACICA (MULTIVIX CARIAC)";"Cariacica";"ES"
"018267";"FACULDADE INTEGRADA DE GESTÃO E MEIO AMBIENTE (FACIGMA)";"Recife";"PE"
"001890";"FACULDADE INTEGRADA DE GOIÁS (FIG)";"Goiânia";"GO"
"018154";"FACULDADE INTEGRADA DE GUARAPUAVA (INTEGRADA)";"Guarapuava";"PR"
"018290";"FACULDADE INTEGRADA DE LONDRINA (INTEGRADA)";"Londrina";"PR"
"018289";"FACULDADE INTEGRADA DE MARINGÁ (INTEGRADA)";"Maringá";"PR"
"018147";"FACULDADE INTEGRADA DE PONTA GROSSA (INTEGRADA)";"Ponta Grossa";"PR"
"002647";"FACULDADE INTEGRADA DE SANTA MARIA (FISMA)";"Santa Maria";"RS"
"019049";"FACULDADE INTEGRADA DE VILA VELHA (MULTIVIX VILA V)";"Vila Velha";"ES"
"002384";"FACULDADE INTEGRADA DO BRASIL (FAIBRA)";"Teresina";"PI"
"001858";"FACULDADE INTEGRADA EUCLIDES FERNANDES (FAJ)";"Jequié";"BA"
"001190";"FACULDADE INTEGRAL CANTAREIRA (F.I.C.)";"São Paulo";"SP"
"019716";"Faculdade Integral de Jaboatão dos Guararapes (FIJ)";"Jaboatão dos Guararapes";"PE"
"001734";"Faculdade Integral Diferencial Wyden (FACID WYDEN)";"Teresina";"PI"
"000803";"FACULDADE INTERAÇÃO AMERICANA (FIA)";"São Bernardo do Campo";"SP"
"001728";"FACULDADE INTERAMERICANA DE PORTO VELHO (UNIRON)";"Porto Velho";"RO"
"000924";"FACULDADE INTERLAGOS DE EDUCAÇÃO E CULTURA (FINTEC)";"São Paulo";"SP"
"001577";"FACULDADE INTERMUNICIPAL DO NOROESTE DO PARANÁ (FACINOR)";"Loanda";"PR"
"021224";"FACULDADE INTERNACIONAL CIDADE VIVA";"João Pessoa";"PB"
"003099";"FACULDADE INTERNACIONAL DA PARAÍBA (FPB)";"João Pessoa";"PB"
"001667";"FACULDADE INTERNACIONAL DE CIÊNCIAS EMPRESARIAIS (FICE)";"Belo Horizonte";"MG"
"016894";"Faculdade Internacional de São Luís (ISL)";"São Luís";"MA"
"004945";"FACULDADE INTERNACIONAL DO DELTA (INTA)";"Parnaíba";"PI"
"005105";"FACULDADE INTERNACIONAL SIGNORELLI";"Rio de Janeiro";"RJ"
"001781";"FACULDADE INTESP (INTESP)";"Ipaussu";"SP"
"003303";"Faculdade Invest de Ciências e Tecnologia (INVEST)";"Cuiabá";"MT"
"003839";"Faculdade IPEMED de Ciências Médicas (IPEMED)";"Belo Horizonte";"MG"
"015504";"FACULDADE IRECÊ (FAI)";"Irecê";"BA"
"017590";"Faculdade ISAE BRASIL (ISAE)";"Curitiba";"PR"
"013828";"FACULDADE ISEIB DE BELO HORIZONTE (FIBH)";"Belo Horizonte";"MG"
"013663";"FACULDADE ISEIB DE BETIM (FISBE)";"Betim";"MG"
"021200";"Faculdade ISMD (ISMD)";"Belo Horizonte";"MG"
"000790";"Faculdade Israelita de Ciências da Saúde Albert Einstein (FICSAE)";"São Paulo";"SP"
"001539";"FACULDADE ÍTALO BRASILEIRA (FIB)";"Cariacica";"ES"
"001693";"FACULDADE ITANHAÉM (FAITA)";"Itanhaém";"SP"
"013889";"FACULDADE ITAPURANGA";"Itapuranga";"GO"
"015873";"Faculdade Itaquá (UNEITAQUÁ)";"Itaquaquecetuba";"SP"
"018799";"Faculdade Itataia (FACIT)";"Santa Quitéria";"CE"
"002328";"FACULDADE ITEANA DE BOTUCATU (FITB)";"Botucatu";"SP"
"002344";"FACULDADE ITEANA DE IBITINGA (FITI)";"Ibitinga";"SP"
"004969";"FACULDADE ITOP (ITOP)";"Palmas";"TO"
"017109";"FACULDADE ITPAC GARANHUNS (ITPAC-GARANHUNS)";"Garanhuns";"PE"
"020406";"Faculdade Jaguar Indaiá (FJI)";"Indaiatuba";"SP"
"003518";"FACULDADE JANGADA (FJ)";"Jaraguá do Sul";"SC"
"015133";"FACULDADE JARDINS (FAJAR)";"Aracaju";"SE"
"004123";"FACULDADE JATAIENSE (FAJA)";"Jataí";"GO"
"000849";"FACULDADE JESUÍTA DE FILOSOFIA E TEOLOGIA (FAJE)";"Belo Horizonte";"MG"
"018703";"Faculdade JK Brasília Asa Sul II (JK)";"Brasília";"DF"
"004042";"Faculdade JK Brasília - Recanto das Emas (JK BSB RE)";"Brasília";"DF"
"004199";"Faculdade JK Brasília - Recanto das Emas II";"Brasília";"DF"
"003980";"FACULDADE JK BRASÍLIA -SAMAMBAIA";"Brasília";"DF"
"004173";"FACULDADE JK DE TECNOLOGIA (FACJK)";"Brasília";"DF"
"017651";"FACULDADE JK - GOIAS - PADRE BERNARDO (JK)";"Padre Bernardo";"GO"
"002904";"FACULDADE JK - GUARÁ (ESAMC BRASÍLIA)";"Brasília";"DF"
"003992";"FACULDADE JK - PLANO PILOTO (-)";"Brasília";"DF"
"001943";"FACULDADE JK SOBRADINHO";"Brasília";"DF"
"004416";"FACULDADE JK - UNIDADE I - GAMA";"Brasília";"DF"
"002021";"FACULDADE JK - UNIDADE II - GAMA";"Brasília";"DF"
"017490";"FACULDADE JOÃO PAULO II (FAJOP)";"Quirinópolis";"GO"
"019332";"FACULDADE JOAQUIM NABUCO DE BELÉM (FJN DE BELÉM)";"Belém";"PA"
"019342";"FACULDADE JOAQUIM NABUCO DE MANAUS (FJN DE MANAUS)";"Manaus";"AM"
"004742";"Faculdade Joaquim Nabuco de Olinda (FJN - Olinda)";"Olinda";"PE"
"021421";"FACULDADE JOAQUIM NABUCO SALVADOR (FJN SALVADOR)";"Salvador";"BA"
"001383";"FACULDADE JOSÉ LACERDA FILHO DE CIÊNCIAS APLICADAS (FAJOLCA)";"Ipojuca";"PE"
"001650";"FACULDADE J. SIMÕES ENSINO SUPERIOR (FABAVI)";"Guarapari";"ES"
"003788";"FACULDADE JUIZ DE FORA (FJF)";"Juiz de Fora";"MG"
"001665";"FACULDADE KENNEDY (FK)";"João Monlevade";"MG"
"004777";"FACULDADE KENNEDY DE BELO HORIZONTE (FKBH)";"Belo Horizonte";"MG"
"002311";"FACULDADE KENNEDY DE MINAS GERAIS - FKMG (FKMG)";"Belo Horizonte";"MG"
"013897";"FACULDADE LABORO (Laboro)";"São Luís";"MA"
"001936";"FACULDADE LA SALLE";"Lucas do Rio Verde";"MT"
"002676";"FACULDADE LA SALLE";"Manaus";"AM"
"013818";"FACULDADE LA SALLE - CAXIAS (FACSALLE)";"Caxias do Sul";"RS"
"018288";"Faculdade Latino-americana (FLAM)";"Arujá";"SP"
"001501";"FACULDADE LATINO AMERICANA DE EDUCAÇÃO (FLATED)";"Fortaleza";"CE"
"018729";"Faculdade Latino Americano de Educação (FLAED)";"Codó";"MA"
"001946";"FACULDADE LEGALE (FALEG)";"São Paulo";"SP"
"002486";"FACULDADE LEONARDO DA VINCI (ULBRA)";"Porto Alegre";"RS"
"016914";"Faculdade Leonardo da Vinci - Santa Catarina";"Timbó";"SC"
"001821";"FACULDADE LIONS (FAC-LIONS)";"Goiânia";"GO"
"017559";"FACULDADE LOGOS (FALOG)";"Novo Gama";"GO"
"001059";"FACULDADE LOURENÇO FILHO (FLF)";"Fortaleza";"CE"
"003396";"FACULDADE LS (FACELS)";"Brasília";"DF"
"003862";"FACULDADE LUCIANO FEIJÃO (FLF)";"Sobral";"CE"
"003230";"FACULDADE LUIZ EDUARDO MAGALHÃES (FILEM)";"Luís Eduardo Magalhães";"BA"
"001749";"FACULDADE LUSO-BRASILEIRA (FALUB)";"Carpina";"PE"
"015500";"Faculdade Lusocapixaba (FLC)";"Cariacica";"ES"
"018072";"Faculdade Lusófona de São Paulo (FLSP)";"São Paulo";"SP"
"001827";"FACULDADE LUTERANA DE TEOLOGIA (FLT)";"São Bento do Sul";"SC"
"002312";"FACULDADE LUTERANA RUI BARBOSA (FALURB)";"Marechal Cândido Rondon";"PR"
"001607";"FACULDADE LUTERANA SÃO MARCOS (FALSM)";"Alvorada";"RS"
"001701";"FACULDADE MACHADO DE ASSIS (FAMA)";"Rio de Janeiro";"RJ"
"000336";"FACULDADE MACHADO SOBRINHO (FMS)";"Juiz de Fora";"MG"
"003769";"FACULDADE MADRE TEREZA (FAMAT)";"Santana";"AP"
"003268";"FACULDADE MADRE THAIS (FMT)";"Ilhéus";"BA"
"001415";"FACULDADE MAGISTER (MAGISTER)";"São Paulo";"SP"
"001863";"FACULDADE MANTENENSE DOS VALES GERAIS (INTERVALE) (INTERVALE)";"Mantena";"MG"
"018497";"Faculdade Maranhense (FAM)";"Parnarama";"MA"
"003724";"FACULDADE MARANHENSE SÃO JOSÉ DOS COCAIS (FSJ)";"Timon";"MA"
"010950";"FACULDADE MARECHAL CÂNDIDO RONDON (FAMAR)";"Ji-Paraná";"RO"
"018062";"Faculdade Marechal Rondon";"Vilhena";"RO"
"001624";"FACULDADE MARECHAL RONDON (FMR)";"São Manuel";"SP"
"002474";"FACULDADE MARIA MILZA (FAMAM)";"Cruz das Almas";"BA"
"001079";"FACULDADE MARINGÁ (CESPAR)";"Maringá";"PR"
"016782";"Faculdade Mário Quintana (FAMAQUI)";"Porto Alegre";"RS"
"003618";"FACULDADE MARIO SCHENBERG (FMS)";"Cotia";"SP"
"020530";"Faculdade Marquês de Olinda (FMO)";"Guarujá";"SP"
"001381";"Faculdade Martha Falcão Wyden (FMF WYDEN)";"Manaus";"AM"
"019369";"Faculdade Martinho Lutero (FML)";"Recife";"PE"
"019914";"FACULDADE MASTER (FAC MASTER)";"Aracaju";"SE"
"015079";"FACULDADE MASTER DE PARAUAPEBAS - FAMAP (FAMAP)";"Parauapebas";"PA"
"001337";"FACULDADE MATER DEI (FMD)";"Pato Branco";"PR"
"002149";"FACULDADE MATO GROSSO DO SUL (FACSUL)";"Campo Grande";"MS"
"003867";"FACULDADE MAUÁ DE BRASÍLIA (MAUADF)";"Brasília";"DF"
"021411";"FACULDADE MAURÍCIO DE NASSAU CUIABÁ (FMN CUIABÁ)";"Cuiabá";"MT"
"021586";"Faculdade Maurício de Nassau de Betim (FMN Betim)";"Betim";"MG"
"019334";"FACULDADE MAURÍCIO DE NASSAU DE BRASÍLIA (FMN DE BRASÍLIA)";"Brasília";"DF"
"021367";"FACULDADE MAURÍCIO DE NASSAU DE CAMPINAS (FMN CAMPINAS)";"Campinas";"SP"
"021366";"FACULDADE MAURÍCIO DE NASSAU DE CURITIBA (FMN CURITIBA)";"Curitiba";"PR"
"018653";"FACULDADE MAURÍCIO DE NASSAU DE GARANHUNS (FMN GARANHUNS)";"Garanhuns";"PE"
"018673";"FACULDADE MAURÍCIO DE NASSAU DE GOIANIA (FMN GOIANIA)";"Goiânia";"GO"
"021398";"FACULDADE MAURÍCIO DE NASSAU DE IMPETRATRIZ (FMN IMPERATRIZ)";"Imperatriz";"MA"
"019343";"FACULDADE MAURÍCIO DE NASSAU DE ITABUNA (FMN DE ITABUNA)";"Itabuna";"BA"
"012415";"FACULDADE MAURÍCIO DE NASSAU DE MACEIÓ (FMN Maceió)";"Maceió";"AL"
"018649";"FACULDADE MAURÍCIO DE NASSAU DE MOSSORÓ (FMN DE MOSSORÓ)";"Mossoró";"RN"
"021399";"FACULDADE MAURÍCIO DE NASSAU DE PATOS (FMN PATOS)";"Patos";"PB"
"021364";"FACULDADE MAURÍCIO DE NASSAU DE PORTO ALEGRE (FMN PORTOALEGRE)";"Porto Alegre";"RS"
"019844";"FACULDADE MAURÍCIO DE NASSAU DE SOBRAL (FMN SOBRAL)";"Sobral";"CE"
"019849";"FACULDADE MAURÍCIO DE NASSAU DE VITÓRIA (FMN VITÓRIA)";"Vitória";"ES"
"002123";"FACULDADE MAX PLANCK (FMP)";"Indaiatuba";"SP"
"021442";"Faculdade Mega (MEGA)";"Belo Horizonte";"MG"
"016934";"Faculdade Melies de Tecnologia (Melies)";"São Paulo";"SP"
"017400";"Faculdade Menino Deus (FAMED)";"Porto Alegre";"RS"
"001873";"FACULDADE MERCÚRIO (FAMERC)";"Rio de Janeiro";"RJ"
"002383";"FACULDADE MERIDIONAL (IMED)";"Passo Fundo";"RS"
"021519";"Faculdade Meridional de Porto Alegre (IMED)";"Porto Alegre";"RS"
"002821";"Faculdade Meridional RS";"Porto Alegre";"RS"
"004731";"FACULDADE MESSIANICA";"São Paulo";"SP"
"002613";"Faculdade Meta (FAMETA)";"Rio Branco";"AC"
"001130";"FACULDADE METODISTA DE CIÊNCIAS HUMANAS E EXATAS (METODISTA)";"Birigui";"SP"
"001085";"FACULDADE METODISTA DE SANTA MARIA (FAMES)";"Santa Maria";"RS"
"002840";"FACULDADE METODISTA DE TEOLOGIA E CIÊNCIAS HUMANAS DA AMAZÔNIA (FATEO-PVH)";"Porto Velho";"RO"
"000660";"FACULDADE METODISTA DO SUL PAULISTA (FMSP)";"Itapeva";"SP"
"001253";"FACULDADE METODISTA GRANBERY (FMG)";"Juiz de Fora";"MG"
"003933";"FACULDADE MÉTODO DE SÃO PAULO (FAMESP)";"São Paulo";"SP"
"002058";"FACULDADE METROPOLITANA (UNNESA)";"Porto Velho";"RO"
"004450";"FACULDADE METROPOLITANA DA AMAZÔNIA (FAMAZ)";"Belém";"PA"
"001978";"FACULDADE METROPOLITANA DA GRANDE FORTALEZA (FAMETRO)";"Fortaleza";"CE"
"001675";"FACULDADE METROPOLITANA DA GRANDE RECIFE (UNESJ)";"Jaboatão dos Guararapes";"PE"
"011544";"FACULDADE METROPOLITANA DE ANÁPOLIS (FAMA)";"Anápolis";"GO"
"002175";"FACULDADE METROPOLITANA DE BLUMENAU (FAMEBLU)";"Blumenau";"SC"
"001170";"FACULDADE METROPOLITANA DE CAMAÇARI (FAMEC)";"Camaçari";"BA"
"002246";"FACULDADE METROPOLITANA DE CIENCIAS E TECNOLOGIA (FAMEC)";"Parnamirim";"RN"
"001777";"FACULDADE METROPOLITANA DE GUARAMIRIM (FAMEG)";"Guaramirim";"SC"
"004452";"FACULDADE METROPOLITANA DE MARABÁ (METROPOLITANA)";"Marabá";"PA"
"017666";"Faculdade Metropolitana de Paragominas";"Paragominas";"PA"
"017667";"Faculdade Metropolitana de Paraupebas";"Parauapebas";"PA"
"019465";"Faculdade Metropolitana de Petrolina (FAM)";"Petrolina";"PE"
"004157";"FACULDADE METROPOLITANA DE RIO DO SUL (FAMESUL)";"Rio do Sul";"SC"
"019319";"FACULDADE METROPOLITANA DE TERESINA";"Teresina";"PI"
"016543";"Faculdade Metropolitana do Estado de São Paulo (FAMEESP)";"Ribeirão Preto";"SP"
"017487";"Faculdade Metropolitana do Marajó (FAMMA)";"Breves";"PA"
"004982";"FACULDADE METROPOLITANA DO PLANALTO NORTE (FAMEPLAN)";"Canoinhas";"SC"
"012899";"FACULDADE METROPOLITANA DO VALE DO AÇO (FAMEV)";"Ipatinga";"MG"
"019216";"FACULDADE METROPOLITANA RECANTO DAS EMAS (FMRE)";"Brasília";"DF"
"012346";"FACULDADE METROPOLITANA SÃO CARLOS (FAMESC)";"Quissamã";"RJ"
"012430";"FACULDADE METROPOLITANA SÃO CARLOS BJI (FAMESC-BJI)";"Bom Jesus do Itabapoana";"RJ"
"001477";"FACULDADE MICHELANGELO (MICHELANGELO)";"Brasília";"DF"
"001720";"FACULDADE MINAS GERAIS (FAMIG)";"Belo Horizonte";"MG"
"018516";"FACULDADE MIRIENSE";"Igarapé-Miri";"PA"
"003380";"FACULDADE MISSIONEIRA DO PARANÁ (FAMIPAR)";"Cascavel";"PR"
"016849";"Faculdade Modal (Modal)";"Belo Horizonte";"MG"
"002805";"FACULDADE MODELO (FACIMOD)";"Curitiba";"PR"
"012522";"FACULDADE MOGIANA DO ESTADO DE SÃO PAULO (FAMOESP)";"Mogi Guaçu";"SP"
"002198";"FACULDADE MONTEIRO LOBATO (FATO)";"Porto Alegre";"RS"
"002336";"FACULDADE MONTES BELOS (FMB)";"São Luís de Montes Belos";"GO"
"003377";"FACULDADE MONTESSORIANO DE SALVADOR (FAMA)";"Salvador";"BA"
"004198";"Faculdade Morgana Potrich (FAMP)";"Mineiros";"GO"
"000363";"FACULDADE MOZARTEUM DE SÃO PAULO (FAMOSP)";"São Paulo";"SP"
"003896";"FACULDADE MUNDIAL";"São Paulo";"SP"
"005706";"FACULDADE MUNICIPAL DE PALHOÇA (FMP)";"Palhoça";"SC"
"001876";"FACULDADE MUNICIPAL PROFESSOR FRANCO MONTORO DE MOGI GUAÇU (FMPFM)";"Mogi Guaçu";"SP"
"013883";"FACULDADE MURIALDO (FAMUR)";"Caxias do Sul";"RS"
"002908";"FACULDADE NATALENSE DE ENSINO E CULTURA (FANEC)";"Natal";"RN"
"004179";"FACULDADE NAZARENA DO BRASIL (FNB)";"Campinas";"SP"
"017894";"Faculdade NECTAR";"Recife";"PE"
"016691";"Faculdade NETCOM (FANET)";"São Luís";"MA"
"001621";"FACULDADE NETWORK (NWK)";"Nova Odessa";"SP"
"019197";"FACULDADE NIP DE CIÊNCIAS APLICADAS (FANIP)";"Recife";"PE"
"001718";"FACULDADE NOBRE DE FEIRA DE SANTANA (FAN)";"Feira de Santana";"BA"
"004699";"FACULDADE NOROESTE (FAN)";"Goiânia";"GO"
"015382";"Faculdade Noroeste do Mato Grosso (AJES)";"Juína";"MT"
"010685";"FACULDADE NORTE CAPIXABA DE SAO MATEUS (MULTIVIX SÃO MATEUS)";"São Mateus";"ES"
"019214";"Faculdade Norte e Nordeste do Brasil (FANOR - BRASIL)";"Itinga do Maranhão";"MA"
"001237";"FACULDADE NOSSA SENHORA APARECIDA (FANAP)";"Aparecida de Goiânia";"GO"
"002826";"FACULDADE NOSSA SENHORA DE FÁTIMA (FACULDADE FÁTIMA)";"Caxias do Sul";"RS"
"001443";"FACULDADE NOSSA SENHORA DE FÁTIMA";"Vitória";"ES"
"002140";"FACULDADE NOSSA SENHORA DE LOURDES (FNSL)";"Porto Seguro";"BA"
"004700";"FACULDADE NOVA ROMA (FNR)";"Recife";"PE"
"021426";"Faculdade Novoeste (NOVOESTE)";"Campo Grande";"MS"
"003543";"FACULDADE NOVO HAMBURGO (FACULDADE IENH)";"Novo Hamburgo";"RS"
"020975";"FACULDADE NOVO HORIZONTE (FNH)";"Vitória de Santo Antão";"PE"
"001308";"FACULDADE NOVO MILÊNIO (FNM)";"Vila Velha";"ES"
"020547";"Faculdade Novo Tempo de Itapipoca (FNIT)";"Itapipoca";"CE"
"010016";"FACULDADE OBOÉ - FACO (FACO)";"Fortaleza";"CE"
"001524";"FACULDADE OLGA METTIG (FAMETTIG)";"Salvador";"BA"
"001433";"FACULDADE ORÍGENES LESSA (FACOL)";"Lençóis Paulista";"SP"
"010251";"FACULDADE ORTODOXA (FACO)";"Guarantã do Norte";"MT"
"001239";"FACULDADE PADRÃO (PADRAO)";"Goiânia";"GO"
"002361";"FACULDADE PADRÃO (-)";"Aparecida de Goiânia";"GO"
"004371";"FACULDADE PADRE ANCHIETA DE CAJAMAR";"Cajamar";"SP"
"012249";"FACULDADE PADRE ANCHIETA DE VÁRZEA PAULISTA (ANCHIETA)";"Várzea Paulista";"SP"
"020200";"Faculdade Padre Cícero";"Juazeiro do Norte";"CE"
"019859";"Faculdade Padre Dourado (FAPED)";"Cascavel";"CE"
"003680";"FACULDADE PADRE DOURADO FORTALEZA (FACPED Fortaleza)";"Fortaleza";"CE"
"001759";"FACULDADE PADRE JOÃO BAGOZZI (FACULDADE BAGOZZI)";"Curitiba";"PR"
"001932";"FACULDADE PALOTINA (FAPAS)";"Santa Maria";"RS"
